786605035127498,
786604661794202,
786039301850738,"Chào cả nhà, Cinnamon AI đang tìm thêm đồng đội cho team QA System, môi trường trẻ, năng động, thời gian làm việc linh hoạt (3 ngày làm việc online/tháng), review lương 2 lần/năm. Yêu cầu: - Từ 1 năm kinh nghiệm làm manual testing (Ưu tiên ứng viên có kinh nghiệm Test API) - Tiếng anh giao tiếp tốt JD chi tiết xin vui lòng xem tại: https://itviec.com/it-jobs/hn-hcm-qa-system-tester-cinnamon-ai-labs-3444 Các bạn quan tâm có thể gửi CV về mail: talent@cinnamon.is Cảm ơn cả nhà đã quan tâm"
786627755125226,"() Em chào mọi người, Em đang tìm kiếm các bạn  về để nhận  mỗi tháng đi làm và các quyền lợi khác như:Thưởng theo dự án, Tháng lương 13,... các club sport (football,...)Du lịch hàng năm,party hàng tuần, các dịp lễ, chế độ bảo hiểm chăm sóc sức khỏe đk chú trọng quan tâm.Bạn chị cần có:Có kinh nghiệm 2 ,  và  Tiếng anh giao tiếp tốt.Địa điểm làm việc: Quận Tân BìnhContact:Ms 0373160492@gmail.com"
786730658448269,"đang chiêu mộ các chiến binh cho đội quân hùng mạnh với mức ưu đãiĐịa chỉ làm việc: Tầng 42, tòa nhà Keangnam, Phạm Hùng, Quận Từ Liêm, Hà NộiCác bạn mong muốn gia nhập, nhanh tay gửi ngay CV đến địa chỉil.comtheo chủ đề: [VIETTEL_Vị trí]-Họ Tên.Các bạn có thắc mắc gì thì cứ comment hoặc inbox để mình hỗ trợ nhé."
786723871782281,"APPLY nhẹ tay - ”DÍNH” ngay cơ hội làm việc siêu chất ở   Địa chỉ làm việc: Tầng 4, tòa nhà VNPT-Media, số 57A Huỳnh Thúc Kháng, quận Đống Đa, Hà NộiCác bạn mong muốn về với chúng tôi, nhanh tay gửi ngay CV đến địa chỉgmail.comtheo chủ đề: [VNPT-Media_Vị trí]-Họ Tên.Các bạn có thắc mắc gì thì cứ comment hoặc inbox để mình hỗ trợ nhé."
783104365477565,
786560478465287,
786813238440011,"[][][][, , , , ] []Gần hết tháng 10 rồi mà trời vẫn chưa hết mưa, EdgeWorks cũng chưa hết job đó cả nhà!Sắp hết năm 2019 rồi mà job ngon vẫn về đều đều nè cả nhà!!!Các bạn  cho đến chuyên về Manual Testing thì apply đến EdgeWorks nhé!----- đang cần các bạn  với những tiêu chí sau:- Có kiến thức cơ bản về QC, sẽ là ưu thế nếu từng học qua các khóa học về QC.- SV năm 4/đã tốt nghiệp, có thể đi làm fulltime, chuyên ngành về IT là 1 lợi thế.- Tối thiểu 1 năm kinh nghiệm. (Manual testing)- Khả năng đọc + viết tiếng Anh tốt.- Có trách nhiệm với công việc.- Sáng tạo, kỹ năng giải quyết vấn đề tốt.- Ưu tiên các bạn có thể bắt đầu công việc sớm nhé.------ Founder là Tiến sĩ người Đức Jochen Nessel.- Chế độ phúc lợi, lương thưởng cực kỳ cạnh tranh.- Làm việc trong môi trường thân thiện, năng động phong cách Đức.- Có cơ hội học hỏi và nâng cao trình độ tiếng Anh với 100% clients ngoài nước.- Được học hỏi nhiều kinh nghiệm từ các vị trí cấp cao và từ chính các khách hàng sành về IT.- Chơi hết mình cùng các events quanh năm.- Lễ Giáng sinh được nghỉ 1 – 2 ngày.* Ngoài ra các bạn Senior sẽ có cơ hội trở thành leader của team nữa đấy. *-----Địa điểm: Đường Nguyễn Văn Thương (D1), Bình Thạnh, HCMThời gian làm việc: 8:30 – 18:00 từ T2 – T6 (nghỉ trưa 1 tiếng rưỡi).Mọi thắc mắc và CV () xin vui lòng gửi về mail  hoặc comment (inbox) để được hỗ trợ nhé!"
786759168445418,
786735315114470,"🌟🌟🌟CÔNG TY FINTECHVIET TUYỂN TESTER🌟🌟🌟 📌 Mô tả công việc - Phối kết hợp với quản lý dự án thống nhất phạm vi, kế hoạch kiểm thử trong nội bộ và với khách hàng; - Xây dựng kế hoạch kiểm thử chi tiết, kịch bản kiểm thử; - Thực hiện kiểm thử, ghi nhận kết quả kiểm thử, theo dõi việc xử lý lỗi và báo cáo cho quản lý dự án và các thành viên liên quan; - Tham gia các buổi nghiệm thu nội bộ dự án; - Tham gia phối hợp cùng nhóm dự án để triển khai và hỗ trợ khách hàng; - Theo dõi và kiểm soát các yêu cầu thay đổi hoặc bổ sung thêm mới theo yêu cầu khách hàng; - Tham gia xây dựng tài liệu trình bày giải pháp, kết quả chuyển giao cho khách hàng, tài liệu hướng dẫn sử dụng và vận hành hệ thống; - Hỗ trợ quản lý dự án hoàn thiện các tài liệu dự án và làm các thủ tục nghiệm thu từng phần và toàn bộ dự án; - Thực hiện các công việc khác do quản lý dự án và cấp trên yêu cầu 📌 Mức lương: Thỏa thuận 📌 Thời gian thử việc: 02 tháng 📌 Thời gian làm việc: - Từ thứ Hai đến thứ Sáu. Sáng 08:00 – 12:00; Chiều: 13h30 – 17:30. 📌Yêu cầu công việc: - Có 2 - 5 năm kinh nghiệm trong lĩnh vực kiểm thử; - Có khả năng phân tích, đọc hiểu yêu cầu và giao tiếp tốt với khách hàng; - Nắm vững các phương pháp, kỹ thuật kiểm thử và các quy trình kiểm thử liên quan; - Có kinh nghiệm xây dựng kế hoạch kiểm thử và thiết kế các Test Case; - Có khả năng làm việc độc lập hoặc theo nhóm; - Năng động, sáng tạo và có tinh thần trách nhiệm cao; - Chịu được áp lực cao trong công việc, sẵn sàng làm thêm giờ hoặc đi công tác nếu cần; - Ưu tiên các ứng viên có kinh nghiệm trong việc kiểm thử các giải pháp CNTT phức tạp và/hoặc các giải pháp CNTT cho lĩnh vực Tài chính, Ngân hàng. 📌 Quyền lợi: - Chế độ lương thưởng thỏa đáng theo năng lực và mức độ cống hiến của từng cá nhân; - Cơ hội tiếp cận học hỏi các bài toán nghiệp vụ phức tạp, các công nghệ mới và phát triển kỹ năng mềm; - Cơ hội thăng tiến và phát triển nghề nghiệp; - Môi trường làm việc chuyên nghiệp và năng động; - Mọi chính sách, qui định của công ty đều tuân thủ luật lao động Việt Nam. 📌 Ứng viên quan tâm vui lòng gửi CV qua email: hr@fintechviet.vn 📌 Địa chỉ: Tầng 2, Lô A31/ D11, Khu đô thị mới Cầu Giấy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội."
786955098425825,"   (Duy Tân - Cầu Giấy) đang tìm kiếm 2 bạn   là công ty outsourcing chuyên cung cấp các giải pháp phần mềm cho thị trường Nhật Bản. Đến với VietIS, các   hấp dẫn đều dành cho bạn: Mức lương lên đến  + lương tháng 13 + thử việc 100% lương + xét tăng lương 2 lần/năm + (dự án, đào tạo, chứng chỉ,...), chế độ hấp dẫnnn: Du lịch 1 năm 2 lần + các hoạt động teambulding ngoài trời.( hè này VietIS du lịch Quảng Bình) Xem phim hàng tháng tại CGV Tổ chức Seminar chuyên môn, các lớp đào tạo Tiếng Nhật thường xuyên... Hỗ trợ học + thi các chứng chỉ IT, Tiếng Nhật... Có những phần quà giá trị cho các bạn những bạn nữ vào dịp đặc biệt Đóng bảo hiểm theo quy định của pháp luật+ nhiều nhiều chính sách đãi ngộ hấp dẫn khác ......------Để nhận thông tin cụ thể hơn về job, mọi người vui lòng liên hệ với mình qua facebook hoặc:: luongbich0197 ietis.com.vn"
786833918437943, Tuyển Hot Gril làng IT đây ạ   Tinh Vân Outsourcing chi nhánh HCM cần tuyển  03 Tester có ít nhất 1 năm KN về test web  Mức lương thỏa thuận theo năng lực+ thưởng tết + thưởng tháng 13 + lương mềm  Làm việc tại: Q3 com
784935388627796,"[Apax-HN] - Nhắn tìm đồng đội 02Tester upto15M 😊😊😊Bạn được:  - Làm việc trong môi trường 🌱🌱🌱product  - Test PM  - Tiếp xúc với khách hàng - Hỗ trợ khai trương ở nhiều nơi 😘😘😘 Bạn chỉ cần:  - >Chăm chỉ nhiệt tình - Test bug là đam mê -  Có khả năng tư duy logic tốt  - Nhiệt huyết và không ngại học hỏi Gửi CV pv đi làm ngay: yendt@apaxenglish.com Ib skype: dangyen1905 Hoặc cmt, ib trực tiếp"
786707381783930,
786574248463910,"Với nền tảng công nghệ hấp dẫn, dự án dài hơi và thành viên trong team cực ''ngầu'' đảm bảo bất cứ cô gái/chàng trai nào vào cũng phải siêu lòng Nếu bạn thấy bóng dáng chính mình, hoặc có bạn bè như trên, bạn có thể gửi CV về: "
729657294155606,
786693688451966,NAM QUỐC SƠN HÀ NAM ĐẾ CƯJOB NGON THẾ NÀY MÀ BỎ Ưl  cần tuyển 1 bạn Làm việc tại Ngụy Như Kon Tum.comHoặc các bạn chấm/ ib mình gửi JD cụ thể nhé./QA
787471218374213,Punch Entertainment (Việt Nam) cần tuyển: 👉Technical QA (Experience): $400 - $1000 👉Game Tester - English background (Fresh/ Experience): $400 - $700 👉 Game Tester - Japanese background (Fresh/Experience): $500 - $1000 Chế độ đãi ngộ hấp dẫn. Các bạn quan tâm xin vui lòng gửi CV tới jobs@punch.vn Vui lòng inbox để nhận JD
787468215041180,"THÔNG BÁO TÌM NGƯỜI THÂN GoQuo Việt Nam hiện đang tìm người thân mang tên ""𝐓𝐄𝐒𝐓𝐄𝐑"" Đặc điểm nhận dạng: - >2 năm kinh nghiệm là tester - Kinh nghiệm tạo test design, test case cho các web based application, - Có kinh nghiệm kiểm thử chức năng, UI, system test - Có kinh nghiệm làm việc với các file xml, json, tool log bug (JIRA ..................................................................... Ai biết thông tin về bạn này xin vui lòng liên hệ với chúng tôi qua email: hr-vietnam@goquo.com Gia đình xin chân thành cảm ơn!"
787467311707937,
787457315042270,"Game Tester/ Sernior Tester- Test leader- Upto 1500$ 1 Tester Leader: Làm việc tại phố Bà Triệu 1 Game Tester Việt: Làm việc tại Liễu Giai 5 Sernior Tester:Làm việc tại phố Bà Triệu, Làm việc tại phố Liễu Giai 5 Junior Tester: Làm việc tại phố Bà Triệu, Làm việc tại phố Liễu Giai 5 Automation Tester: Làm việc tại phố Bà Triệu Mô tả vị trí Tester như sau: • Tham gia vào việc test các dự án phần mềm trên web,PC hoặc mobile với vai trò Tester hoặc Test Leader tùy quy mô dự án. • Lập kế hoạch kiểm thử, phân công công việc, giám sát tiến độ công việc của team trong dự án. • Chịu trách nhiệm về kiểm soát chất lượng các sản phẩm của Công ty trước khi bàn giao cho khách hàng. • Hiểu rõ các yêu cầu chức năng của các sản phẩm của Công ty Your Skills and Experience Vị trí Game Tester • Có ít nhất 1 năm kinh nghiệm thực tế tham gia test dự án phần mềm về game • Nắm rõ kiến thức về các phương pháp, công cụ test, kỹ thuật test • Viết các tài liệu test design tốt • Tiếng Anh đọc hiểu và thực hiện được theo testcase tiếng anh hoặc tiếng việt • Tinh thần làm việc tốt Vị trí Sernior Tester • Có ít nhất 2 năm kinh nghiệm thực tế tham gia test dự án phần mềm • Nắm rõ kiến thức về các phương pháp, công cụ test, kỹ thuật test • Viết các tài liệu test design tốt • Tiếng Anh đọc hiểu và viết được test case • Ứng viên nếu có kinh nghiệm ở vị trí Test Leader hoặc QA Leader sẽ được bổ nhiệm • Ưu tiên các ứng viên đã làm các dự án banking. Vị trí Junior Tester • Có ít nhất 06 tháng kinh nghiệm thực tế tham gia test dự án phần mềm • Nắm rõ kiến thức về các phương pháp, công cụ test, kỹ thuật test • Viết các tài liệu test design tốt • Tiếng Anh đọc hiểu và thực hiện được theo testcase tiếng anh hoặc tiếng việt Vị trí Automation Tester • Có ít nhất 06 tháng kinh nghiệm thực tế tham gia test dự án phần mềm với vị trí automation tester • Nắm rõ kiến thức về các phương pháp, công cụ test, kỹ thuật test • Thực hiện viết test scrip dựa trên Selenium tool Ưu tiên các bạn đã làm các dự án khối banking. Why You'll Love Working Here • Thu nhập thỏa thuận theo năng lực từ 10 triệu đến 30 triệu + thưởng lương mềm • Thưởng tết 1 tháng lương thứ 13 • Thưởng ngày lễ 500k. • Hưởng chính sách xét lương 2 lần/ năm và đột xuất nếu hoàn thành xuất sắc nhiệm vụ; • Chính sách thưởng KPI Hoàn thành dự án theo quy định chung của công ty. • Hưởng đầy đủ các chính sách và chế độ như: BHYT, BHXH, BHTN,.. theo đúng quy định của Bộ Luật Lao động và của Công ty; • Hưởng chế độ nghỉ mát 1 lần/năm, có chế độ thăm hỏi sức khỏe cho bản thân và người nhà theo Chính sách đãi ngộ của Công ty; Liên hệ: tuyendung@testerviet.com.vn SDT: 0986618893 Sky:hatrang_lovely11832000"
787486465039355,"Chào các bạn, NCC hiện đang tuyển vị trívới mức lương và đãi ngộ hấp dẫn Có ít nhất 2 năm kinh nghiệm ở vi trí tương đương Tiếng Anh giao tiếp tốtCó kinh nghiệm Automation Test là một lợi thế Ko phải trích lương đóng bảo hiểm ,công ty đóng 100%Được xét tăng lương 1 năm 2 lần Tham gia các hoạt động vui chơi của công ty Địa chỉ: 58 Tố Hữu, Nam Từ Liêm, Hà Nội : thời gian làm việc: 9h-18h30, từ thứ 2 đến thứ 6, làm 2 sáng thứ 7 trong thángứng viên quan tâm vui lòng gửi CV vào mail để nhận lịch phỏng vấn sớm nhất nhé"
787482738373061,"[HN] Tuyển SENIOR TESTER  Công ty chẳng có gì, có mỗi:  - Team nhỏ xinh  - Sếp siêu nice  - Việc nhẹ nhàng, ít OT  Inbox để tìm hiểu rõ hơn nhé. HR tận tâm trả lời tận tình 😘"
786817225106279,"[Automation Tester]Hi các bạn,Mình đang cần 1 bạn Senior Automation Tester có khoảng 2-3 năm kinh nghiệm, làm việc tại Số 1 Thái Hà từ T2-T6 (9h-18h).JD:  r).P/S: Một số hình ảnh Văn phòng Hà Nội của Eco nhé."
787525611702107,"🍊🍊Học Performance/ Load Testing - Test Hiệu năng Chuyên sâu - Đơn giản hơn rất nhiều với Tài liệu Hướng dẫn sử dụng đầy đủ và rõ ràng. Video cũng đủ luôn 🍊🍊KHÓA HỌC AUTO TEST – Performance/ Load Testing - KHAI GIẢNG NGÀY 9/11/2019. Khóa học Test Hiệu năng Chuyên sâu với Tool JMeter - Mục tiêu Khóa học: Nâng cao kỹ năng và chuyên môn với Test Hiệu năng Chuyên sâu. Sử dụng tool JMeter. - Đối tượng tham gia học: là các bạn đã đi làm Tester hoặc đã học khóa tester cơ bản - Khóa học 8 buổi  - Tuần học 2 buổi – mỗi buổi 3 tiếng - Học Chiều Thứ 7 và Chủ nhật (từ 2h30 - 5h30 PM) - Học phí: 1.800.000 đồng (Check email để xem hạn nộp học phí sau khi đăng ký) - Nội dung khóa học http://testertop.com/khoa-hoc-tester-tu-dong-menu.html - Tất cả các Nội dung đều có tài liệu Hướng dẫn sử dụng chi tiết. - ---------------ĐĂNG KÝ HỌC TẠI: https://docs.google.com/forms/d/197na0u0cAS4IqNVJyS6-iGwuhwZC5h5df-LnbJq17mY/edit?c=0&w=1  - Đi học bằng Xe BUS: http://testertop.com/xe-bus-di-hoc-1037.html - Fan page https://www.facebook.com/NgheTesterThoiThuong - Facebook: https://www.facebook.com/tester.top.hn - Hỗ trợ làm CV, câu hỏi phỏng vấn, giới thiệu việc làm dành cho đối tượng là sinh viên - Đ/c học: 1194 đường Láng (giáp với Cầu giấy)"
786618641792804," Môi trường làm việc năng động, chuyên nghiệp Làm việc từ thứ 2 – thứ 6 Review lương 2 lần/năm, thưởng hiệu quả công việc (2-4 tháng/năm) Lương tháng 13 Thưởng sinh nhật báo VnExpress (1/2 tháng) Chế độ nghỉ mát hàng năm (4-6 triệu/năm) Phụ cấp trang phục (5triệu/năm) Phụ cấp ăn trưa, xăng xe, điện thoại (~ 1triệu/tháng) Bảo hiểm cao cấp FPT care dành cho CBVN và người thân Cơ hội làm việc và đào tạo nâng cao trình độ, lộ trình thăng tiến."
787490441705624,
787488625039139,"Công ty An ninh mạng Viettel là đơn vị trực thuộc Tập đoàn Công nghiệp Viễn thông Quân đội, thực hiện các nghiên cứu chuyên sâu về ATTT, lập trình phát triển giải pháp đảm bảo ATTT các hệ thống & cung cấp sản phẩm/ dịch vụ của mình tới khách hàng bên ngoài.______________----->    Tầng 41 Keangnam, Landmark 72, đường Phạm Hùng, Quận Nam Từ Liêm, Hà Nội"
787606145027387,"TUYỂN DỤNG HOT, JOB LIỀN TAY-------------VISSOFT số 8 Phạm Hùng đang cần tuyển vị trí TEST LEAD ( Số lượng: 2 người )Salary: Upto $900CONTACT:nSĐT: 0346693824"
787594881695180,Yêu cầu:Chế độ đãi ngộ: Địa điểm: Email: Sky:
787528068368528,
787671911687477,
787664931688175,"HDWebsoft is always looking at ways to expand the service offerings and unlock further talent in Viet Nam. We are always on the search for more talented people so if you have experience in the below areas, you’re looking for a positive, creative job and a comfortable environment, come to HDWebsoft! There are vacancies -  PHP  - Front end dev - Python  - Testers - PM - RoR dev  We offer to the successful candidates benefits as following: - Competitive salary - Monthly bonus - Company party every month - Company trip 4 times per year - Opportunities to work onsite (US, Canada, Hong Kong, Singapore and other countries) - Good working conditions and environment - Birthday gift - Sport clubs (football, badminton) For further information please visit websites below: https://itviec.com/companies/hdwebsoft https://www.hdwebsoft.com/ Please submit your CV to hradmin@hdwebsoft.co Thanks and Best regards. #itjob_webdev, #itjob_softwaredev, #itjob_senior , #hdwebsoft"
787624308358904,"Swiss Post Solutions (SPS) là nhà cung cấp dịch vụ gia công phần mềm hàng đầu cho các dịch vụ CNTT. Chúng tôi hỗ trợ khách hàng của mình khi họ xác định và thực hiện chiến lược Digital Transformation. + Thưởng Tết + Thưởng dựa trên performanceBảo hiểm tai nạn và chăm sóc sức khỏe, kiểm tra sức khỏe hàng năm, tiêm phòng cúmCơ hội học hỏi và phát triển thông qua các khoá đào tạo tài năng khác nhauPhát triển, kế hoạch thành công cũng như các chương trình khuyến mãi hoặc chuyển nhượng.Có 1 năm kinh nghiệmHiểu biết về Software Testing, quy trình và kỹ thuật kiểm traKiến thức về phát triển phần mềmĐịa chỉ làm việc: Tòa nhà Saigon ICT, công viên phần mềm Quang Trung, Quận 12, TP. HCM.il.comtheo chủ đề  [Swiss Post Solutions_Vị trí]-Họ TênCác bạn có thắc mắc gì thì cứ comment hoặc inbox để mình hỗ trợ nhé."
786872691767399,[HN][Tester/QC job]Nashtech Hà Nội đang mở rộng cửa chào đón các nhân tài /Tester ( & ) về chung nhà với 500 anh em ---Thông tin liên hệ:: linhdang.icye: 
